year,week,url
2022,5,https://idsp.mohfw.gov.in/WriteReadData/l892s/70457157021646826766.pdf
2022,6,https://idsp.mohfw.gov.in/WriteReadData/l892s/50723308761648360611.pdf
2022,7,https://idsp.mohfw.gov.in/WriteReadData/l892s/80255800071648722166.pdf
2022,8,https://idsp.mohfw.gov.in/WriteReadData/l892s/62747270011649328179.pdf
2022,9,https://idsp.mohfw.gov.in/WriteReadData/l892s/35671841001650605515.pdf
2022,10,https://idsp.mohfw.gov.in/WriteReadData/l892s/1392278531651211316.pdf
2022,11,https://idsp.mohfw.gov.in/WriteReadData/l892s/17777132131651643473.pdf
2022,12,https://idsp.mohfw.gov.in/WriteReadData/l892s/47642712261652251458.pdf
2022,13,https://idsp.mohfw.gov.in/WriteReadData/l892s/27714369291652936295.pdf
2022,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/25631695521654237028.pdf
2022,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/3440912171654257519.pdf
2022,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/8769878311655962403.pdf
2022,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/7494517571658218152.pdf
2022,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/1679188201658218211.pdf
2022,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/25831535421658994103.pdf
2022,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/17460277921659429678.pdf
2022,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/48206806551659700618.pdf
2022,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/69983681661495600.pdf
2022,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/1409615621661929367.pdf
2022,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/33555288411662452396.pdf
2022,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/10534460671663568873.pdf
2022,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/97322230781664263759.pdf
2022,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/74187654281664790779.pdf
2022,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/83459743991665057580.pdf
2022,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/80752570771665481474.pdf
2022,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/79431194251666685561.pdf
2022,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/50518998681666778173.pdf
2022,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/4064579051667198471.pdf
2022,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/45756211601667459801.pdf
2022,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/73482782211667971918.pdf
2022,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/94446467611669198494.pdf
2022,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/67492866371669284742.pdf
2022,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/75891972881670501228.pdf
2022,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/78391596911671087086.pdf
2022,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/11984820951671616638.pdf
2022,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/42160159931671776389.pdf
2022,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/51700607561672038266.pdf
2022,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/1430537991672296570.pdf
2022,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/25411693011672911468.pdf
2022,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/8511094351673004835.pdf
2022,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/31213653551673410239.pdf
2022,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/60008466191674111579.pdf
2022,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/39954396811675250534.pdf
2022,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/66557506361675679880.pdf
2022,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/16602315821676010289.pdf
2022,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/2882454301676010303.pdf
2022,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/37421173271676361045.pdf
2022,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/54855544991676459270.pdf
2023,1,https://idsp.mohfw.gov.in/WriteReadData/l892s/56953886141677569586.pdf
2023,2,https://idsp.mohfw.gov.in/WriteReadData/l892s/5598982481677737839.pdf
2023,3,https://idsp.mohfw.gov.in/WriteReadData/l892s/59609550111678770735.pdf
2023,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/22483332931678770810.pdf
2023,5,https://idsp.mohfw.gov.in/WriteReadData/l892s/4298719451679310429.pdf
2023,6,https://idsp.mohfw.gov.in/WriteReadData/l892s/43588480701679571484.pdf
2023,7,https://idsp.mohfw.gov.in/WriteReadData/l892s/92837229251680676582.pdf
2023,8,https://idsp.mohfw.gov.in/WriteReadData/l892s/959182831681282940.pdf
2023,9,https://idsp.mohfw.gov.in/WriteReadData/l892s/5334491831681890297.pdf
2023,10,https://idsp.mohfw.gov.in/WriteReadData/l892s/24421597211682506215.pdf
2023,11,https://idsp.mohfw.gov.in/WriteReadData/l892s/90932843861683201733.pdf
2023,12,https://idsp.mohfw.gov.in/WriteReadData/l892s/87996730991684214595.pdf
2023,13,https://idsp.mohfw.gov.in/WriteReadData/l892s/19237813091684214647.pdf
2023,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/58269660581685423781.pdf
2023,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/3439901971685510753.pdf
2023,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/4625928981686305861.pdf
2023,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/48854385361688450498.pdf
2023,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/8984621471688550207.pdf
2023,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/55850372501688721705.pdf
2023,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/59542223571689673947.pdf
2023,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/64657729271690964415.pdf
2023,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/9050581631691147080.pdf
2023,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/15879821711692006852.pdf
2023,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/23869537881693295660.pdf
2023,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/3934934481693388430.pdf
2023,26,https://drive.google.com/file/d/10tr8uV-XSxl0YymY9kEYFlVN5Q5FuUnV/view?usp=sharing
2023,27,https://drive.google.com/file/d/11IOaiQ4kyPfmHKyKbD__BvJw0rXYgxqT/view?usp=sharing
2023,28,https://drive.google.com/file/d/13aRKLFiItK2cf_UvPEJPNjqi1BfVhOgQ/view?usp=sharing
2023,29,https://drive.google.com/file/d/1TJegZJHdb9mY3Lmep4ZmBWvDm-gEKlZn/view?usp=sharing
2023,30,https://drive.google.com/file/d/1CeI73epXkepY7G4zhRgDLey97RCg9EWM/view?usp=sharing
2023,31,https://drive.google.com/file/d/1WbqirOXgbmGUZ4RJm2lstPviLlfRJDDI/view?usp=sharing
2023,32,https://drive.google.com/file/d/16IxSuOvE-dNVNzSQi-RVFRO21tAFxBNU/view?usp=sharing
2023,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/33666127771697525084.pdf
2023,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/1036560991697701673.pdf
2023,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/6334518031698667764.pdf
2023,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/128660161699611747.pdf
2023,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/47975176701700192645.pdf
2023,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/57241746311700469239.pdf
2023,39,https://drive.google.com/file/d/1zYcQ-s1bn2oIZC7s75StEv3gfH7-SG9m/view?usp=sharing
2023,40,https://drive.google.com/file/d/1_Eld-OoL2R7Jep_egDvTejeVoA1UqZHH/view?usp=sharing
2023,41,https://drive.google.com/file/d/1bfBuLDqCgReHfZmfn0vGSishe-joRspF/view?usp=sharing
2023,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/17113853891702917780.pdf
2023,43,https://drive.google.com/file/d/1S2NwWg4kkwG5JzyucpfaekuTb7M7Y338/view?usp=sharing
2023,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/11684956991704779982.pdf
2023,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/58496833651705032329.pdf
2023,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/17889938321705308095.pdf
2023,47,https://drive.google.com/file/d/1ACnjp1gpgdeAlhbzjvolAjb8O8_Rtizb/view?usp=sharing
2023,48,https://drive.google.com/file/d/12j_m_utGsNBRwiEckjuwzSCdpcFvrLlO/view?usp=sharing
2023,49,https://drive.google.com/file/d/1lABEzjOsFk3hNk-BBFyc7vVRO773XpHN/view?usp=sharing
2023,50,https://drive.google.com/file/d/1EOIJyqtZLVjDIz1q7-sjZBn6hMFM1bZ9/view?usp=sharing
2023,51,https://drive.google.com/file/d/1N1nx9L9PvucIeHPh0s_Y93brf_LFM322/view?usp=sharing
2023,52,https://drive.google.com/file/d/1ruCBZP_Cgn85cFd7KPeihNaLg8264gNz/view?usp=sharing
2024,1,https://drive.google.com/file/d/1SsmjJf-wrTtau9DM5YK3qthByCrmK7JE/view?usp=sharing
2024,2,https://drive.google.com/file/d/1LJdSIdb0D3WTdVSw_HkwVKJKaFU1gIA-/view?usp=sharing
2024,3,https://drive.google.com/file/d/1BUQRAAr6jqLY1U6po6FwpfCEAErCCoEu/view?usp=sharing
2024,4,https://idsp.mohfw.gov.in/WriteReadData/l892s/81470887121748948191.pdf
2024,5,https://drive.google.com/file/d/1ugVynaeUhTSP9wSPJEpnyFvm-yDwJYWD/view?usp=drive_link
2024,6,https://drive.google.com/file/d/171CIVyUf_g8WWV5iy-BBsxOJ-w3TjxeK/view?usp=sharing
2024,7,https://drive.google.com/file/d/1p084F_Nkx3PvKFTnIUxUwfeT62epyzkX/view?usp=sharing
2024,8,https://drive.google.com/file/d/1RPKEGDrNDELaz3LKfCCY9NC8kC8PufB4/view?usp=sharing
2024,9,https://drive.google.com/file/d/1oOCt8avv_yfOlsQ047XjCwtEOM5dq5CC/view?usp=sharing
2024,10,https://drive.google.com/file/d/1lumtRYDosARGeEKcHfggt5epdtyitS1A/view?usp=sharing
2024,11,https://drive.google.com/file/d/1qYHV0dODb1_v3VgI49O-x5MAjMYYThBs/view?usp=sharing
2024,12,https://drive.google.com/file/d/1gYke6h08qbm30tgTqi88YvneBSmh3cZW/view?usp=sharing
2024,13,https://drive.google.com/file/d/1FdbshEogmU7Ut4wY8iNKEVDE6J-4gGm_/view?usp=sharing
2024,14,https://drive.google.com/file/d/1VYR3JHc7T7bMnk8r7j83OfQHeJ4p_qJt/view?usp=sharing
2024,15,https://drive.google.com/file/d/1p93pnw30hl6Dsg1Tz3UooGaX9ifs7bPS/view?usp=sharing
2024,16,https://drive.google.com/file/d/1Z4wqatbeSAiQogSZpSyfh0TPhtsIGbpO/view?usp=sharing
2024,17,https://drive.google.com/file/d/181r-U1xoqvGFyer9pcRBisV_n23W5G90/view?usp=sharing
2024,18,https://drive.google.com/file/d/1bnbn-nVYBADrMvxH67GkNaPq87YwzTYB/view?usp=sharing
2024,19,https://drive.google.com/file/d/1X0AHVK_AExD2cRKNk-7K5umZB_YdDMSR/view?usp=sharing
2024,20,https://drive.google.com/file/d/1BFi8uM9DDwb0Q-X-1vJ4pCiUJqMWryAe/view?usp=sharing
2024,21,https://drive.google.com/file/d/1JtZCMGp5-wNBbBYv02xdCujs8r-ba6uh/view?usp=sharing
2024,22,https://drive.google.com/file/d/1J3BzC_ocEoWG2nbQiuRSvfbD7h1Vw0Bw/view?usp=sharing
2024,23,https://drive.google.com/file/d/1oW5w73kaCCnaeJmQU6lJOwy-afvX_5O3/view?usp=sharing
2024,24,https://drive.google.com/file/d/1JquWgitb12IqEsQh34sX1IQ5g9L2IiW6/view?usp=sharing
2024,25,https://drive.google.com/file/d/1zNmXoGphKZJBRg5fv2ak9rOFS7isXJqv/view?usp=sharing
2024,26,https://drive.google.com/file/d/1nqmrT1K0yMGVLubn_1c3OR5Tjh7OmIW1/view?usp=sharing
2024,27,https://drive.google.com/file/d/1RuBZeJLDaedV8Vj7Y4RPdvv05rGbqiPD/view?usp=sharing
2024,28,https://drive.google.com/file/d/1n4uySrCezHyJbLipKwwh1KfEewON_gDh/view?usp=sharing
2024,29,https://drive.google.com/file/d/1PtXxrZ4jXTUqN93sMi1mds74n-oxCrOm/view?usp=sharing
2024,30,https://drive.google.com/file/d/1iJ0y1mspBD68tD58TOCT75c-7YBzlo5L/view?usp=sharing
2024,31,https://drive.google.com/file/d/1lKaVabDcJwf64Cj3C_v-IbLkA878JHxI/view?usp=sharing
2024,32,https://drive.google.com/file/d/1R48Z4mop81jCe8hRRq-yONUDo0y3ZRtt/view?usp=sharing
2024,33,https://drive.google.com/file/d/1gZ3m-gJslKuzmCdhnit_Ka1au9-P8DTt/view?usp=sharing
2024,34,https://drive.google.com/file/d/1sc7KamA4UXuB9YImoHPyO9yVAzEnChZ9/view?usp=sharing
2024,35,https://drive.google.com/file/d/1H1pLNH7m8t-Fi_bqPC1O7rjYY1BPgPSz/view?usp=sharing
2024,36,https://drive.google.com/file/d/18fDoWSo9C7hGzSpYWdxI65CfNejBXhfH/view?usp=sharing
2024,37,https://drive.google.com/file/d/1gZY4wd-G9b8Xk_3L18ZO1H17FsDGnTR7/view?usp=sharing
2024,38,https://drive.google.com/file/d/1E8QA8_G2Z6GnlDWwvE2VCa9JAf2kykDK/view?usp=sharing
2024,39,https://drive.google.com/file/d/1U9yLalb31zQCj8Sx6XVNqvSSl-j4rm_J/view?usp=sharing
2024,40,https://drive.google.com/file/d/1i-fun3UzME2SCF9TbM6EKJ3A12EBW0_L/view?usp=sharing
2024,41,https://drive.google.com/file/d/1Cpr_45rvsaUqWiA3pmumANhkOcHo5o1i/view?usp=sharing
2024,42,https://drive.google.com/file/d/1fdXlPXw4utZVWk5bevJ3B0lFKH7dmKNr/view?usp=sharing
2024,43,https://drive.google.com/file/d/1ckrHLT9YO4ioQ7B0PQX1jlsSGkm_AsQT/view?usp=drive_link
2024,44,https://drive.google.com/file/d/1IODkFK_BavqO6G38T5jFvlzkOpUjn3En/view?usp=drive_link
2024,45,https://drive.google.com/file/d/1wsWUF7CyysoU1kObUGMj8AEkd_NdDfWb/view?usp=sharing
2024,46,https://drive.google.com/file/d/1aEF2AI-e-XLx29QWfA4JBAWsSmnu9QcZ/view?usp=sharing
2024,47,https://drive.google.com/file/d/1gpGTcGuBf4ZyDJK6FXMsu9yxzw0WsiYi/view?usp=sharing
2024,48,https://drive.google.com/file/d/1Wj4RIO8qr0ofT__7MdINowHUKXDe9x6l/view?usp=sharing
2024,49,https://drive.google.com/file/d/1Ll2rwBUaPWq9q9BKPCRQGYnQ9Jwgk2dp/view?usp=sharing
2024,50,https://drive.google.com/file/d/1WL87VTQwhGyTmpCGGi3XanbcO4Ltj5cb/view?usp=sharing
2024,51,https://drive.google.com/file/d/1nLk5mRjguqOvbz__-6rFWBg7H0HvmRau/view?usp=sharing
2024,52,https://drive.google.com/file/d/1KSBt394Clc-njJck9l-MsxsO8wiZEP0_/view?usp=sharing
2025,1,https://drive.google.com/file/d/1S-Nw1WSp_GngcPFZt354ebS8VPBD-DI9/view?usp=sharing
2025,2,https://drive.google.com/file/d/1NTa_RiSHFz2tgglo1MO2Uzlxz3-sMZRY/view?usp=sharing
2025,3,https://drive.google.com/file/d/1sm_Cbbu10StWvDdyxYQ9pCCapLApoBf2/view?usp=sharing
2025,4,https://drive.google.com/file/d/1PS4CQgeY7LhJzzsdmAsAZmtFVV5nlSqn/view?usp=sharing
2025,5,https://drive.google.com/file/d/19MJ_El2lAqjKWs1pw4mDOo7-toNAWOP9/view?usp=sharing
2025,6,https://drive.google.com/file/d/1rB7lRuFPJehunDAEi4fCK0g6gFBAbj11/view?usp=sharing
2025,7,https://drive.google.com/file/d/1WuXv-B_RFfcga4aW517mzPQvaVt8usZ9/view?usp=sharing
2025,8,https://drive.google.com/file/d/1Dn7BmPtXMj23YbosQJDEmh_9V_unjAfb/view?usp=sharing
2025,9,https://drive.google.com/file/d/1Ouw_woI_VEoLfqpB3ohZZienm6bzDTP4/view?usp=sharing
2025,10,https://drive.google.com/file/d/1SlbSsNJcNn8e98GAkw_ZV8RCie5LAMvk/view?usp=drive_link
2025,11,https://drive.google.com/file/d/14pv1Xhz_gN3Z2i-DoeXyMEoyTh-djy9D/view?usp=drive_link
2025,12,https://drive.google.com/file/d/1EfzGMXjKtgCTqPaEwE5SG9gjoFbxVN0k/view?usp=sharing
2025,13,https://drive.google.com/file/d/17KUukYNBjx8JXYRyFWFe9ENe2JFCnPTi/view?usp=sharing
2025,14,https://idsp.mohfw.gov.in/WriteReadData/l892s/19859808031748855005.pdf
2025,15,https://idsp.mohfw.gov.in/WriteReadData/l892s/73169914541749106418.pdf
2025,16,https://idsp.mohfw.gov.in/WriteReadData/l892s/16111524191749201952.pdf
2025,17,https://idsp.mohfw.gov.in/WriteReadData/l892s/83738128151750661230.pdf
2025,18,https://idsp.mohfw.gov.in/WriteReadData/l892s/49519545601751257248.pdf
2025,19,https://idsp.mohfw.gov.in/WriteReadData/l892s/75788759701752062509.pdf
2025,20,https://idsp.mohfw.gov.in/WriteReadData/l892s/46878165591752552468.pdf
2025,21,https://idsp.mohfw.gov.in/WriteReadData/l892s/63892529841752814846.pdf
2025,22,https://idsp.mohfw.gov.in/WriteReadData/l892s/63053630001754370208.pdf
2025,23,https://idsp.mohfw.gov.in/WriteReadData/l892s/97741154541754032704.pdf
2025,24,https://idsp.mohfw.gov.in/WriteReadData/l892s/40497724221754048530.pdf
2025,25,https://idsp.mohfw.gov.in/WriteReadData/l892s/32429740761754893177.pdf
2025,26,https://idsp.mohfw.gov.in/WriteReadData/l892s/34745966901755506823.pdf
2025,27,https://idsp.mohfw.gov.in/WriteReadData/l892s/5346251801755842541.pdf
2025,28,https://idsp.mohfw.gov.in/WriteReadData/l892s/102422351756882459.pdf
2025,29,https://idsp.mohfw.gov.in/WriteReadData/l892s/59365499701757416180.pdf
2025,30,https://idsp.mohfw.gov.in/WriteReadData/l892s/2471833701757912313.pdf
2025,31,https://idsp.mohfw.gov.in/WriteReadData/l892s/37618885271758008500.pdf
2025,32,https://idsp.mohfw.gov.in/WriteReadData/l892s/24391234031758598649.pdf
2025,33,https://idsp.mohfw.gov.in/WriteReadData/l892s/59012980081759128805.pdf
2025,34,https://idsp.mohfw.gov.in/WriteReadData/l892s/73327934151759730706.pdf
2025,35,https://idsp.mohfw.gov.in/WriteReadData/l892s/46133455371760349558.pdf
2025,36,https://idsp.mohfw.gov.in/WriteReadData/l892s/55664559961761716220.pdf
2025,37,https://idsp.mohfw.gov.in/WriteReadData/l892s/4345056491761883941.pdf
2025,38,https://idsp.mohfw.gov.in/WriteReadData/l892s/805895871763230500.pdf
2025,39,https://idsp.mohfw.gov.in/WriteReadData/l892s/81262998051763230366.pdf
2025,40,https://idsp.mohfw.gov.in/WriteReadData/l892s/31351332071764654053.pdf
2025,41,https://idsp.mohfw.gov.in/WriteReadData/l892s/4474994691764654405.pdf
2025,42,https://idsp.mohfw.gov.in/WriteReadData/l892s/72841139511764924759.pdf
2025,43,https://idsp.mohfw.gov.in/WriteReadData/l892s/41131162841765953603.pdf
2025,44,https://idsp.mohfw.gov.in/WriteReadData/l892s/9182768631766058094.pdf
2025,45,https://idsp.mohfw.gov.in/WriteReadData/l892s/1382217141766997965.pdf
2025,46,https://idsp.mohfw.gov.in/WriteReadData/l892s/85622695501767589998.pdf
2025,47,https://idsp.mohfw.gov.in/WriteReadData/l892s/98575532841768293928.pdf
2025,48,https://idsp.mohfw.gov.in/WriteReadData/l892s/89531768051768972281.pdf
2025,49,https://idsp.mohfw.gov.in/WriteReadData/l892s/86962910081768972316.pdf
2025,50,https://idsp.mohfw.gov.in/WriteReadData/l892s/58225284751768980062.pdf
2025,51,https://idsp.mohfw.gov.in/WriteReadData/l892s/65130675251770705678.pdf
2025,52,https://idsp.mohfw.gov.in/WriteReadData/l892s/24596635601770894009.pdf
